student_id,gender,age,parental_education,study_hours_per_week,attendance_rate,extracurricular,math_score,physics_score,chemistry_score,english_score,computer_score,average_score,passed_all,grade
287,Male,18,High School,3.3,100.0,No,54.6,46.6,47.1,49.8,57.7,51.2,1,C
288,Female,15,Graduate,10.0,84.7,Yes,61.1,56.9,57.6,63.9,65.1,60.9,1,C
289,Male,18,High School,12.2,92.7,No,90.4,89.5,84.8,77.1,77.5,83.9,1,A
290,Female,17,Bachelor,7.7,87.2,No,62.3,63.4,71.3,75.8,63.9,67.3,1,B
291,Male,15,Bachelor,9.7,77.7,No,83.2,,78.2,69.4,71.8,75.6,1,B
292,Male,15,High School,5.0,93.9,No,61.8,58.0,66.5,57.6,70.5,62.9,1,C
293,Female,15,Bachelor,12.4,79.2,No,77.5,48.4,69.4,64.9,74.5,66.9,1,B
294,Male,17,Master,17.3,88.2,Yes,87.5,89.9,85.4,,86.5,87.3,1,A
295,Male,16,Master,6.5,85.3,No,70.7,76.5,74.1,72.9,81.8,75.2,1,B
296,Female,18,High School,8.9,95.1,Yes,72.9,68.8,61.2,69.9,65.8,67.7,1,B
297,Female,15,Graduate,14.5,79.5,No,80.1,72.6,83.0,75.8,84.8,79.3,1,B
298,Male,15,High School,18.1,91.1,Yes,,,76.8,77.7,89.8,81.4,1,A
299,Female,15,High School,4.5,81.3,Yes,59.2,67.9,60.2,58.9,59.8,61.2,1,C
300,Male,16,High School,11.2,83.9,No,60.7,67.2,56.4,63.8,83.3,66.3,1,B
301,Male,16,High School,13.4,58.9,No,79.9,65.8,62.5,69.1,59.7,67.4,1,B
302,Female,17,High School,11.5,,Yes,81.0,,71.3,77.5,86.6,79.1,1,B
303,Female,16,No Formal,0.0,92.4,No,60.3,62.5,47.0,56.3,,56.5,1,C
304,Female,18,High School,14.5,81.9,No,80.6,84.7,86.9,81.7,89.5,84.7,1,A
305,Female,17,High School,19.6,79.0,Yes,78.2,79.8,89.0,80.7,89.6,83.5,1,A
306,Female,17,High School,12.6,84.0,Yes,88.1,,81.4,67.1,85.5,80.5,1,A
307,Female,18,Master,6.8,93.7,No,64.7,,60.4,63.3,63.9,63.1,1,C
308,Male,18,Graduate,,72.9,No,,56.7,60.0,64.1,,60.3,1,C
309,Female,18,High School,20.8,86.9,No,98.7,79.3,92.2,75.9,94.2,88.1,1,A
310,Male,17,High School,16.5,100.0,No,76.1,82.0,72.9,63.3,77.6,74.4,1,B
311,Male,17,High School,15.2,78.9,No,78.4,78.1,72.3,72.3,78.2,75.9,1,B
312,Male,17,High School,13.8,88.6,Yes,96.7,83.5,64.6,75.7,81.1,80.3,1,A
313,Male,18,High School,8.7,100.0,Yes,78.2,64.2,78.7,,74.5,73.9,1,B
314,Female,18,Bachelor,,93.1,No,81.8,83.8,75.5,78.5,,79.9,1,B
315,Female,15,High School,11.6,89.0,No,57.9,72.8,65.3,68.1,86.8,70.2,1,B
316,Female,16,Bachelor,14.7,,Yes,86.0,72.0,79.0,75.7,82.7,79.1,1,B
317,Male,15,High School,19.5,84.8,Yes,83.6,82.2,89.3,75.1,96.5,85.3,1,A
318,Male,18,Graduate,17.6,98.4,No,95.2,83.7,78.0,69.6,90.6,83.4,1,A
319,Male,17,Graduate,4.9,84.8,Yes,62.4,54.2,56.4,58.3,64.6,59.2,1,C
320,Male,18,Bachelor,13.1,72.3,No,83.6,94.0,72.2,69.0,86.7,81.1,1,A
321,Female,16,Bachelor,15.7,84.9,Yes,81.9,74.3,86.1,74.6,88.3,81.0,1,A
322,Female,15,Bachelor,15.1,80.3,No,73.1,62.7,75.7,63.5,84.1,71.8,1,B
323,Female,15,Bachelor,8.9,85.8,No,67.8,79.4,63.4,69.1,68.4,69.6,1,B
324,Male,17,Master,26.6,85.9,Yes,100.0,98.1,100.0,88.8,100.0,97.4,1,A
325,Female,15,Bachelor,5.6,97.6,No,69.9,59.5,55.9,60.3,59.7,61.1,1,C
326,Female,15,Graduate,6.6,93.6,No,75.1,68.5,59.7,65.4,69.5,67.6,1,B
327,Female,18,Graduate,13.2,90.1,No,73.1,73.2,74.1,67.7,76.9,73.0,1,B
328,Female,15,High School,22.6,88.0,No,97.1,81.5,92.9,74.3,92.5,87.7,1,A
329,Male,15,Bachelor,7.8,79.5,No,71.6,66.5,73.5,68.2,75.0,71.0,1,B
330,Male,15,High School,10.7,70.6,No,62.6,51.9,74.8,52.7,68.5,62.1,1,C
331,Male,17,High School,17.4,88.9,No,64.7,66.3,65.7,70.6,75.5,68.6,1,B
332,Female,17,Bachelor,,94.4,No,86.5,83.4,76.9,78.0,81.0,81.2,1,A
333,Male,18,High School,10.3,87.1,No,65.7,69.5,,63.5,47.8,61.6,1,C
334,Male,15,Graduate,14.8,83.7,No,79.4,71.4,77.5,68.9,74.7,74.4,1,B
335,Male,17,High School,13.4,91.7,Yes,86.6,68.2,65.8,70.6,75.6,73.4,1,B
336,Male,17,Bachelor,17.2,87.3,Yes,94.5,75.9,72.9,71.4,87.2,80.4,1,A
337,Female,18,Bachelor,18.5,100.0,Yes,100.0,95.5,71.5,87.0,97.5,90.3,1,A
338,Female,16,Master,13.5,97.9,No,97.9,86.4,100.0,85.1,98.9,93.7,1,A
339,Male,15,Bachelor,13.5,95.7,No,68.0,55.5,50.4,60.7,69.3,60.8,1,C
340,Male,17,Graduate,13.1,94.1,No,90.3,70.7,77.1,70.5,87.5,79.2,1,B
341,Female,18,Bachelor,,77.7,Yes,79.4,61.6,73.0,68.2,74.4,71.3,1,B
342,Male,18,Bachelor,12.3,93.3,Yes,94.1,74.0,76.9,67.5,75.2,77.5,1,B
343,Male,18,High School,12.0,91.0,No,79.9,86.9,89.6,82.6,76.0,83.0,1,A
344,Male,17,Bachelor,18.0,92.9,No,100.0,92.6,80.4,84.4,100.0,91.5,1,A
345,Male,15,Master,19.6,91.9,Yes,95.8,87.2,100.0,79.1,87.7,90.0,1,A
346,Female,16,Bachelor,4.5,91.6,No,53.0,61.8,61.6,59.5,60.7,59.3,1,C
347,Female,15,Master,12.1,100.0,No,100.0,82.9,86.6,69.8,,84.8,1,A
348,Male,18,Bachelor,8.6,87.4,Yes,74.5,68.8,75.1,61.9,66.1,69.3,1,B
349,Male,18,High School,10.4,95.5,No,66.4,61.6,67.5,68.2,67.8,66.3,1,B
350,Female,16,High School,14.0,84.2,No,72.5,63.1,55.9,67.4,78.5,67.5,1,B
351,Female,15,High School,15.3,94.3,No,91.5,72.1,84.7,74.2,93.8,83.3,1,A
352,Female,18,Master,11.4,95.5,Yes,88.8,79.1,74.5,82.4,85.2,82.0,1,A
353,Female,18,Master,2.4,90.9,Yes,51.2,46.8,45.6,54.4,44.3,48.5,1,D
354,Male,15,High School,7.2,100.0,Yes,66.0,68.7,66.6,70.5,78.3,70.0,1,B
355,Male,18,Bachelor,16.5,80.9,Yes,68.7,73.6,67.2,72.1,82.8,72.9,1,B
356,Female,15,Bachelor,0.0,84.1,No,41.5,,46.7,44.0,46.5,44.7,1,D
357,Male,18,Bachelor,17.9,89.7,Yes,87.7,74.5,78.8,75.2,91.9,81.6,1,A
358,Female,15,High School,14.6,95.0,No,75.0,70.1,69.3,56.8,66.6,67.6,1,B
359,Female,16,High School,18.6,89.4,No,68.8,64.4,66.2,62.5,76.0,67.6,1,B
360,Female,18,High School,11.0,,No,58.2,64.8,62.8,61.9,66.2,62.8,1,C
361,Male,16,High School,1.7,82.7,No,39.5,30.5,38.4,53.9,51.4,42.7,0,D
362,Female,18,High School,14.2,78.9,No,76.6,68.4,57.7,67.8,75.9,69.3,1,B
363,Male,18,High School,18.4,90.5,Yes,70.1,74.6,67.0,62.7,80.8,71.0,1,B
364,Female,17,Bachelor,16.6,87.4,Yes,77.2,79.0,67.6,66.9,83.8,74.9,1,B
365,Female,15,High School,8.7,92.3,Yes,59.9,57.0,67.4,67.2,64.9,63.3,1,C
366,Male,16,No Formal,12.4,87.8,Yes,69.8,74.8,59.5,67.8,75.4,69.5,1,B
367,Female,16,High School,9.3,85.3,Yes,68.1,58.8,83.3,69.0,74.7,70.8,1,B
368,Female,16,High School,7.9,87.4,Yes,62.2,62.7,65.7,69.1,64.9,64.9,1,C
369,Male,15,Bachelor,16.8,,No,90.0,74.9,76.0,71.6,80.0,78.5,1,B
370,Male,17,High School,6.0,85.6,No,63.6,63.7,53.2,,63.4,61.0,1,C
371,Male,16,Master,7.5,86.4,Yes,69.3,44.8,63.1,58.1,67.4,60.5,1,C
372,Male,15,High School,,84.8,No,64.6,45.9,51.9,54.6,54.5,54.3,1,C
373,Male,18,Graduate,4.5,94.9,Yes,56.9,79.1,69.9,,65.7,67.9,1,B
374,Female,16,Graduate,12.7,89.6,No,67.3,45.1,66.6,51.0,58.4,57.7,1,C
375,Male,16,Bachelor,17.8,100.0,No,82.9,86.0,84.0,73.3,79.6,81.2,1,A
376,Male,17,Bachelor,11.1,89.3,No,77.5,61.7,74.5,68.6,68.9,70.2,1,B
377,Female,16,Master,4.5,83.6,Yes,63.0,65.6,68.2,67.2,65.9,66.0,1,B
378,Male,16,Bachelor,16.2,100.0,Yes,66.4,78.2,61.0,72.5,72.8,70.2,1,B
379,Female,18,Bachelor,20.4,91.3,Yes,81.9,86.1,69.6,81.6,83.7,80.6,1,A
380,Male,15,High School,8.8,95.9,No,69.2,76.4,68.2,,61.6,68.9,1,B
381,Male,15,High School,9.6,92.7,No,59.4,48.1,52.2,54.6,57.5,54.4,1,C
382,Female,17,Bachelor,14.6,93.0,No,73.2,64.9,79.1,63.0,73.8,70.8,1,B
383,Female,18,Bachelor,20.1,92.3,No,82.1,88.5,81.3,79.1,92.7,84.7,1,A
384,Female,15,Graduate,9.4,79.2,No,,68.5,74.3,71.0,80.9,73.7,1,B
385,Female,18,High School,5.3,90.9,No,66.5,63.2,64.8,60.6,66.0,64.2,1,C
386,Female,15,Master,15.2,77.4,No,,,83.0,70.6,86.0,79.9,1,B
387,Male,18,High School,16.0,86.6,Yes,78.9,72.9,71.2,64.9,77.4,73.1,1,B
388,Male,17,Bachelor,12.0,82.2,No,51.4,47.3,52.1,64.3,71.4,57.3,1,C
389,Female,16,High School,9.2,90.9,Yes,63.4,62.2,,66.3,66.0,64.5,1,C
390,Female,17,Bachelor,17.0,90.7,Yes,79.3,71.9,66.8,66.6,80.0,72.9,1,B
391,Other,15,High School,14.6,91.8,Yes,66.3,65.0,51.8,67.7,69.0,64.0,1,C
392,Male,17,Bachelor,8.2,90.3,No,,71.4,71.4,73.0,77.1,73.2,1,B
393,Male,16,Master,12.2,83.1,No,77.5,75.3,68.8,71.5,84.4,75.5,1,B
394,Female,17,Bachelor,5.2,85.9,Yes,50.0,51.4,57.4,,58.2,54.2,1,C
395,Male,15,Bachelor,15.4,,No,74.3,70.2,69.1,66.0,72.2,70.4,1,B
396,Female,15,Master,10.7,96.5,No,,67.2,69.3,77.7,78.3,73.1,1,B
397,Female,17,Master,9.8,78.8,No,77.5,65.7,77.7,65.4,68.7,71.0,1,B
398,Male,16,Bachelor,11.8,75.8,No,69.6,49.2,59.6,67.8,59.1,61.1,1,C
399,Female,17,High School,12.2,82.2,No,62.8,55.0,58.6,56.5,66.0,59.8,1,C
400,Female,16,Graduate,16.5,,No,100.0,93.2,96.2,86.7,100.0,95.2,1,A
401,Male,18,Bachelor,15.0,97.7,Yes,73.8,61.2,69.6,69.0,69.5,68.6,1,B
402,Female,16,High School,11.2,80.6,Yes,,82.2,61.0,66.2,69.4,69.7,1,B
403,Female,18,High School,15.8,90.5,No,88.3,,93.7,83.8,85.9,87.9,1,A
404,Female,17,Master,14.0,100.0,Yes,77.2,79.8,83.4,,79.7,80.0,1,B
405,Male,16,High School,9.9,91.3,Yes,60.6,56.5,60.7,64.5,72.5,63.0,1,C
406,Female,18,No Formal,11.4,99.4,No,57.1,52.7,,55.2,60.5,56.4,1,C
407,Male,18,High School,11.3,96.0,Yes,57.3,60.2,63.7,55.8,75.1,62.4,1,C
408,Male,18,Master,14.5,80.7,Yes,85.7,75.6,75.2,64.3,,75.2,1,B
409,Female,15,Bachelor,10.2,86.5,No,84.2,77.3,67.7,73.1,79.2,76.3,1,B
410,Male,17,Bachelor,10.0,88.3,No,69.9,69.9,61.8,61.7,,65.8,1,B
411,Male,18,Graduate,21.8,88.8,No,93.2,81.4,84.7,73.0,82.2,82.9,1,A
412,Female,16,Bachelor,16.7,95.3,No,97.1,74.1,83.1,77.6,90.5,84.5,1,A
413,Female,18,Bachelor,8.2,91.3,No,62.9,49.0,68.2,61.3,58.1,59.9,1,C
414,Female,15,High School,,64.5,No,82.7,82.0,65.2,72.5,65.1,73.5,1,B
415,Female,17,High School,,77.5,Yes,75.7,74.7,62.5,70.4,72.7,71.2,1,B
416,Male,15,High School,14.0,70.5,Yes,77.3,71.0,58.8,68.8,76.2,70.4,1,B
417,Male,15,Master,12.7,89.4,No,87.8,70.3,75.9,73.6,80.0,77.5,1,B
418,Male,15,High School,,89.9,No,100.0,80.8,80.4,,96.7,89.5,1,A
419,Female,16,High School,13.7,90.3,No,,73.4,80.3,73.6,66.7,73.5,1,B
420,Female,17,Bachelor,11.7,80.3,No,82.4,,,78.7,80.7,80.6,1,A
421,Female,17,Bachelor,17.2,93.4,Yes,74.8,64.8,66.6,72.3,77.9,71.3,1,B
422,Female,16,Master,13.2,93.7,No,85.6,72.1,94.3,70.3,91.4,82.7,1,A
423,Male,17,High School,12.6,78.0,No,82.9,60.3,80.4,,71.8,73.8,1,B
424,Female,15,High School,13.6,76.3,No,56.1,63.4,58.4,50.2,68.7,59.4,1,C
425,Male,17,Graduate,11.5,88.0,No,90.9,67.7,,63.4,78.6,75.2,1,B
426,Female,16,High School,12.0,100.0,No,69.6,68.2,78.8,63.4,70.0,70.0,1,B
427,Male,15,Graduate,9.1,100.0,No,79.2,56.4,57.4,58.2,67.4,63.7,1,C
428,Female,16,Graduate,8.2,92.5,No,68.5,72.7,70.5,65.1,67.1,68.8,1,B
429,Male,18,Master,7.0,82.2,Yes,72.7,69.6,73.8,58.2,76.5,70.2,1,B
430,Male,15,High School,5.0,95.1,Yes,60.4,57.2,46.8,66.3,56.2,57.4,1,C
431,Male,15,Master,7.6,84.4,Yes,62.7,64.8,60.0,60.5,72.4,64.1,1,C
432,Female,17,Master,11.1,,Yes,78.0,66.9,67.0,68.4,71.5,70.4,1,B
433,Female,15,Bachelor,,70.8,No,86.2,81.9,87.9,78.8,90.4,85.0,1,A
434,Male,16,High School,10.6,88.8,No,56.9,64.6,48.7,56.9,,56.8,1,C
435,Male,17,High School,0.2,83.0,No,61.3,51.8,58.4,62.9,55.6,58.0,1,C
436,Female,18,High School,19.9,88.8,No,91.7,80.4,80.3,74.1,86.0,82.5,1,A
437,Male,16,Bachelor,17.4,69.6,No,66.6,60.7,80.2,67.9,84.7,72.0,1,B
438,Female,18,Bachelor,14.2,89.4,Yes,,75.4,79.7,72.0,78.9,76.5,1,B
439,Female,18,Bachelor,21.5,68.6,No,78.6,69.0,69.6,60.7,75.6,70.7,1,B
440,Male,18,Bachelor,7.1,96.7,No,57.0,55.9,58.1,63.4,68.8,60.6,1,C
441,Male,15,Bachelor,21.4,92.2,No,87.2,79.5,90.9,73.5,89.0,84.0,1,A
442,Other,16,Bachelor,7.2,85.8,No,,50.5,52.8,48.7,61.9,53.5,1,C
443,Male,16,Graduate,13.2,,Yes,95.0,65.1,,70.9,86.2,79.3,1,B
444,Male,15,High School,5.6,80.2,No,58.5,55.0,63.8,58.9,49.9,57.2,1,C
445,Female,17,Bachelor,12.1,88.6,No,55.7,60.0,52.9,52.0,70.8,58.3,1,C
446,Female,18,High School,13.9,94.4,No,73.3,,79.7,67.1,73.4,73.4,1,B
447,Other,16,Bachelor,,63.2,No,83.6,70.3,84.7,80.1,,79.7,1,B
448,Female,15,Master,15.6,84.4,No,72.4,66.7,58.0,61.1,68.3,65.3,1,B
449,Male,18,Graduate,12.5,87.8,Yes,79.2,72.5,,74.1,85.7,77.9,1,B
450,Male,17,High School,9.4,,Yes,59.7,67.7,63.3,59.1,74.2,64.8,1,C
451,Female,17,No Formal,9.2,99.7,Yes,62.0,63.0,49.7,66.3,65.9,61.4,1,C
452,Female,18,High School,,79.0,Yes,79.7,88.6,79.9,72.5,81.3,80.4,1,A
453,Male,17,Bachelor,8.7,83.0,No,80.9,69.1,81.2,,81.6,78.2,1,B
454,Female,16,High School,16.6,72.7,Yes,78.7,76.5,60.5,66.4,78.1,72.0,1,B
455,Male,16,Graduate,18.1,100.0,No,,78.1,78.4,73.0,78.6,77.0,1,B
456,Female,16,Bachelor,3.7,86.0,No,70.7,57.8,56.7,66.3,75.0,65.3,1,B
457,Male,17,Master,17.7,84.5,Yes,81.2,86.0,91.6,87.1,84.0,86.0,1,A
458,Male,16,Master,22.3,87.6,No,85.6,80.8,85.7,76.7,,82.2,1,A
459,Male,15,High School,13.3,93.1,No,82.3,88.4,73.8,71.5,85.8,80.4,1,A
460,Male,16,High School,15.0,90.8,No,79.5,69.5,77.4,67.2,81.8,75.1,1,B
461,Male,16,Graduate,17.2,100.0,No,84.0,77.3,80.3,,78.3,80.0,1,B
462,Female,17,High School,10.6,91.6,Yes,59.6,69.1,61.2,64.4,64.8,63.8,1,C
463,Female,16,High School,12.9,84.3,No,71.6,65.2,,66.2,79.4,70.6,1,B
464,Female,18,Bachelor,5.4,83.5,No,67.2,70.5,51.9,51.9,69.7,62.2,1,C
465,Female,15,Bachelor,12.7,84.9,No,94.2,67.3,76.3,69.1,73.9,76.2,1,B
466,Male,17,High School,14.5,76.0,No,76.7,56.6,59.2,64.7,72.4,65.9,1,B
467,Male,15,High School,14.6,88.3,Yes,,82.3,,83.1,81.0,82.1,1,A
468,Female,18,High School,17.3,94.3,Yes,82.6,66.0,66.9,68.8,86.8,74.2,1,B
469,Male,17,Bachelor,8.1,,No,68.1,73.4,62.3,60.7,64.2,65.7,1,B
470,Female,17,Graduate,9.3,81.5,No,55.2,57.2,60.5,63.7,62.9,59.9,1,C
471,Male,16,No Formal,21.5,100.0,No,92.9,,86.3,69.5,91.7,85.1,1,A
472,Female,15,Bachelor,,76.6,Yes,75.5,72.6,80.9,69.0,80.5,75.7,1,B
473,Male,18,High School,13.0,71.5,Yes,82.4,77.0,74.9,76.5,80.9,78.3,1,B
474,Female,18,Graduate,11.7,78.8,Yes,88.6,79.6,80.2,74.4,93.3,83.2,1,A
475,Female,17,Bachelor,7.9,75.7,Yes,71.4,56.3,72.9,58.7,72.7,66.4,1,B
476,Other,16,High School,20.1,91.1,No,89.5,,78.7,86.4,97.6,88.0,1,A
477,Male,17,Graduate,9.4,85.1,No,70.5,62.2,55.0,68.2,61.2,63.4,1,C
478,Female,17,Master,6.4,86.2,Yes,67.2,51.5,64.5,63.8,62.8,62.0,1,C
479,Female,17,Master,9.7,97.2,Yes,74.2,68.9,85.7,73.4,81.1,76.7,1,B
480,Female,17,Master,2.0,82.5,No,56.6,63.3,58.1,67.8,65.2,62.2,1,C
481,Female,18,High School,8.7,94.2,No,61.7,62.4,68.6,46.2,64.0,60.6,1,C
482,Female,18,High School,7.2,100.0,No,80.4,70.2,71.6,66.4,73.3,72.4,1,B
483,Male,17,Master,15.1,84.4,No,97.2,69.1,83.9,80.8,,82.8,1,A
484,Female,17,High School,8.6,93.9,No,51.3,59.9,52.0,51.3,54.3,53.8,1,C
485,Female,16,Bachelor,16.4,86.1,Yes,84.3,86.2,87.1,74.4,99.1,86.2,1,A
486,Female,17,Master,19.0,95.4,Yes,73.2,86.7,65.7,72.4,81.0,75.8,1,B
487,Male,18,Master,15.9,75.4,No,59.2,53.2,55.8,53.5,67.0,57.7,1,C
488,Male,15,Bachelor,10.9,74.8,No,76.3,65.3,60.7,65.3,,66.9,1,B
489,Female,18,Master,12.7,84.9,No,,,66.1,73.3,80.5,73.3,1,B
490,Female,16,Master,4.4,80.9,No,58.9,54.6,64.5,61.9,59.9,60.0,1,C
491,Male,18,Master,11.3,83.9,No,100.0,94.5,94.2,83.5,,93.0,1,A
492,Female,15,High School,7.7,86.2,Yes,63.1,63.5,69.4,61.4,71.8,65.8,1,B
493,Male,17,High School,15.5,93.8,No,90.7,69.6,73.3,74.7,68.1,75.3,1,B
494,Male,15,High School,24.9,84.7,No,99.0,86.1,,84.6,96.2,91.5,1,A
495,Male,17,High School,14.5,81.4,No,70.4,77.0,68.1,68.4,71.7,71.1,1,B
496,Male,17,High School,2.0,85.2,No,65.3,51.4,56.6,63.7,75.4,62.5,1,C
497,Female,18,High School,10.2,81.8,No,77.2,58.9,63.1,69.2,76.8,69.0,1,B
498,Male,18,Bachelor,12.6,,Yes,86.9,74.8,59.4,74.7,85.9,76.3,1,B
499,Female,18,Graduate,12.4,75.1,No,70.3,67.7,74.9,66.7,76.1,71.1,1,B
500,Other,16,High School,8.3,88.6,Yes,60.2,42.2,57.7,55.3,56.8,54.4,1,C
501,Female,18,Master,13.2,83.5,No,74.9,66.4,88.5,64.5,77.4,74.3,1,B
502,Female,16,Master,5.8,95.7,Yes,65.4,59.4,63.7,,76.2,66.2,1,B
503,Male,18,High School,7.3,76.4,Yes,54.4,51.6,51.8,53.7,70.4,56.4,1,C
504,Female,17,Graduate,15.2,83.7,Yes,78.7,97.5,68.4,73.3,87.1,81.0,1,A
505,Female,16,Bachelor,6.9,100.0,No,61.1,,68.4,60.8,63.5,63.4,1,C
506,Male,15,Bachelor,14.7,80.5,No,88.7,70.4,81.1,64.0,87.2,78.3,1,B
507,Female,16,Master,5.2,86.1,Yes,60.7,68.4,64.4,58.3,54.2,61.2,1,C
508,Female,16,High School,20.8,78.3,No,81.3,88.6,75.5,75.8,90.6,82.4,1,A
509,Female,15,Master,8.1,77.2,Yes,,65.2,64.6,60.7,68.6,64.8,1,C
510,Female,16,High School,10.9,,No,53.6,51.2,53.0,57.8,62.0,55.5,1,C
511,Female,17,Master,13.7,89.4,Yes,74.1,82.2,82.3,74.0,,78.2,1,B
512,Male,18,Bachelor,9.2,89.1,Yes,80.4,82.3,81.0,79.5,79.2,80.5,1,A
513,Female,15,Bachelor,12.7,74.4,Yes,69.4,60.5,48.3,53.7,62.9,59.0,1,C
514,Female,18,High School,,90.9,No,76.1,62.0,72.8,80.5,73.9,73.1,1,B
515,Male,17,Master,16.8,97.3,No,100.0,86.4,73.8,78.7,90.4,85.9,1,A
516,Male,15,Master,16.0,97.2,Yes,93.7,100.0,88.9,91.1,93.7,93.5,1,A
517,Male,18,Bachelor,11.1,93.3,Yes,67.9,67.4,58.5,66.2,74.5,66.9,1,B
518,Female,18,Bachelor,11.3,79.0,Yes,71.8,60.9,58.9,63.7,70.5,65.2,1,B
519,Other,17,Bachelor,23.7,90.5,Yes,92.0,79.4,,76.3,89.1,84.2,1,A
520,Male,18,Graduate,16.7,93.3,No,94.2,88.2,90.4,88.5,93.1,90.9,1,A
521,Female,17,Bachelor,7.4,73.6,No,63.4,49.4,55.5,61.2,58.2,57.5,1,C
522,Male,16,Master,12.5,79.0,No,78.3,69.0,68.7,65.6,70.0,70.3,1,B
523,Female,17,Master,10.3,95.1,Yes,55.9,67.4,58.7,56.9,65.5,60.9,1,C
524,Female,16,Bachelor,11.3,95.0,No,83.6,85.4,68.4,71.1,74.0,76.5,1,B
525,Female,15,High School,5.9,75.6,Yes,73.4,59.7,66.4,71.0,70.0,68.1,1,B
526,Male,18,Bachelor,9.9,94.4,Yes,75.1,82.4,83.4,75.2,,79.0,1,B
527,Male,17,Master,21.1,88.8,No,90.6,80.9,72.7,67.2,91.5,80.6,1,A
528,Male,17,High School,14.9,94.2,Yes,78.8,82.2,81.0,81.6,86.5,82.0,1,A
529,Male,18,Bachelor,0.0,82.9,No,39.9,41.7,41.4,51.4,42.7,43.4,1,D
530,Female,18,Master,18.1,93.2,No,81.5,76.4,,85.5,82.9,81.6,1,A
531,Female,15,Bachelor,17.4,,Yes,87.8,78.2,82.4,,79.6,82.0,1,A
532,Other,15,Bachelor,10.2,85.2,No,,74.9,74.8,67.9,77.0,73.6,1,B
533,Other,17,High School,15.6,88.1,Yes,81.8,69.2,80.8,73.6,93.3,79.7,1,B
534,Female,15,High School,7.7,82.8,Yes,54.7,53.3,65.1,76.0,67.7,63.4,1,C
535,Female,16,Master,9.6,100.0,No,63.4,58.2,58.2,56.5,62.3,59.7,1,C
536,Female,15,High School,19.5,87.0,No,92.6,78.3,76.6,84.7,90.9,84.6,1,A
537,Female,15,High School,10.6,80.6,Yes,,71.5,,,71.4,71.4,1,B
538,Male,17,Graduate,2.7,82.3,No,50.9,46.0,49.3,54.1,56.7,51.4,1,C
539,Male,16,High School,11.7,89.0,No,66.7,58.5,66.0,58.5,,62.4,1,C
540,Male,15,No Formal,11.6,94.0,Yes,82.5,78.3,75.7,78.7,76.1,78.3,1,B
541,Female,16,No Formal,,,No,89.5,78.7,83.9,85.2,88.4,85.1,1,A
542,Female,16,High School,12.1,100.0,No,93.1,73.0,62.3,72.5,88.5,77.9,1,B
543,Male,16,High School,9.9,90.5,No,61.1,55.6,61.4,59.3,,59.4,1,C
544,Female,18,Master,17.2,91.7,Yes,73.9,63.2,62.0,64.5,62.5,65.2,1,B
545,Female,18,Bachelor,12.6,87.2,No,84.8,69.6,59.2,68.0,80.4,72.4,1,B
546,Male,18,High School,8.2,88.2,Yes,,63.1,67.0,67.5,,65.9,1,B
547,Male,18,Master,17.8,86.8,No,76.2,83.9,67.0,78.1,92.9,79.6,1,B
548,Female,17,High School,13.0,96.1,No,78.6,70.6,74.3,78.5,94.1,79.2,1,B
549,Female,15,Graduate,12.0,87.9,No,91.4,75.7,85.9,72.0,83.3,81.7,1,A
550,Female,18,High School,12.9,94.1,Yes,87.2,75.2,72.5,65.4,81.7,76.4,1,B
551,Female,17,High School,6.6,84.5,No,63.4,44.8,,68.2,65.5,60.5,1,C
552,Female,15,High School,9.4,89.6,No,69.6,77.5,61.3,64.8,69.0,68.4,1,B
553,Female,18,No Formal,12.0,81.6,No,78.9,76.5,66.6,65.5,,71.9,1,B
554,Female,15,Master,11.0,97.7,No,70.0,,66.4,69.9,71.6,69.5,1,B
555,Female,18,Master,18.4,81.3,No,97.3,69.8,76.2,81.7,96.9,84.4,1,A
556,Male,17,Bachelor,13.1,,Yes,70.8,65.4,71.8,58.7,62.9,65.9,1,B
557,Male,16,High School,16.3,85.5,Yes,,76.3,76.7,92.4,92.4,84.4,1,A
558,Male,16,High School,12.0,85.2,No,72.4,,60.4,68.0,85.3,71.5,1,B
559,Female,15,Bachelor,17.3,93.8,No,74.0,77.3,80.0,74.3,88.4,78.8,1,B
560,Female,17,Bachelor,14.0,85.5,Yes,59.7,74.5,70.5,80.8,82.3,73.6,1,B
561,Female,16,Bachelor,12.1,99.2,Yes,77.2,61.7,65.7,69.1,67.1,68.2,1,B
562,Male,18,High School,11.9,81.5,No,82.8,88.9,82.6,77.4,87.2,83.8,1,A
563,Male,16,Graduate,7.2,89.4,Yes,80.0,82.3,73.5,67.7,89.2,78.5,1,B
564,Male,15,High School,14.5,81.8,No,70.2,80.5,,84.1,78.9,78.4,1,B
565,Male,15,No Formal,11.8,,No,78.6,84.5,81.1,80.4,83.5,81.6,1,A
566,Female,17,High School,9.5,87.9,Yes,64.9,58.1,,59.1,69.2,62.8,1,C
567,Male,15,Bachelor,17.5,86.8,No,85.9,93.2,80.5,86.3,86.7,86.5,1,A
568,Male,16,High School,5.7,97.5,No,74.7,65.9,,70.1,71.0,70.4,1,B
569,Female,16,Bachelor,9.9,82.8,No,,68.5,,64.6,71.9,68.3,1,B
570,Male,16,Bachelor,17.1,92.7,No,77.1,78.3,80.2,71.7,80.3,77.5,1,B
571,Female,16,Bachelor,13.6,81.8,No,76.4,65.4,77.7,76.0,78.0,74.7,1,B
